photo_id,business_id,caption,label
fPzYtKGMIdvRUuW_oexzwA,qGsdi_PFuqwzN8RqzeWq_w,,inside
YC5tIjsHvU4baqqJKUiXvA,irXywqvfXj9maLLOBQMYvg,Bakery inside the restaurant,inside
TfnQwzgoXyO8OUjJBsWZZg,ZNXNmJV8fXu7dv1hqXeq1Q,,outside
zKN4qjANq8c83W_KMBpdPw,oGDGlUbOjHxmmCh8ZYcDCg,The Lark Santa Barbara,outside
tM456LrD3-FckmxdmVVtqA,7ptGQTkwnECXBmUmTF-Z9w,,drink
aWlNQLF3WJmbdKbzx94Mtg,o3X9fjmFXk0chl7PcXv5uQ,Basil fried rice,food
WGpqmv8uiHYSv-WRLDI-xw,82v4wqQB7HkTu8y4FW3JSA,,outside
9r5v4VS-JoKISUPYuBK7Ng,Tm78i9mVKQp70likmJ222w,,outside
Yel5W7TXLabRMsYAUw7rYw,xB_YNhUqfsvKOfyZHwQsnQ,,inside
VLzzoAbZ4apdhkF7XRedig,eTsQ_-fBJLxIqT6r5yaY3w,Menu,menu
P2ncXckAkllR46I7sD2JdQ,NXaw6ox4vQkLfQ13sq_oGg,,outside
ItiDOVUlv89TD6peK7c6bA,8ymBNifw6TBTTKY5IDhfqw,,menu
lOUWH0WyHcd1VzdxT_v8xw,_A2YtPqLxss0uLhRey5yCw,,food
NQhU9jp6iVQLBrL1ytUXbw,dgm6jrUZj-vAWa1OU5rbNQ,Yiro Yiro over on Ridge Ave,outside
swsTtxXEbEixoZjkOZNgVQ,FGGDERcsTDYt6uLHPWEKrw,For gluten free customers...,menu
OkERvwW3MryysjgOg-DilA,dXTXpAK6IpeR8PLFY7D-AQ,,menu
3Xcjis8g2WqxtU5hp3n1dA,g9jQNplzfClMWI55_rZXEg,Our new Lent menu!,menu
tuhBAROv9o2s_USMnyQ2ow,cz79ih5W1PiiSZgyoPIY0Q,Avocado Toast,food
Qs5Ak8ZghRDl0JNXRomt1A,BH5hFvB3ZIzaGl0KXWzQaw,,menu
wIlQv5l5khasKIoBBIAGWA,U_gjhQ9phwKEqLurPlehuQ,,outside
2ztV-xvC0zM5L9B1SOk1hQ,MyFC2F-5SXwXTLR99UWiqA,nola iced coffee with almond milk,drink
fLmbfhzUkbU2tik83mnNPA,aUoMG97DMJG4nmwhT6z1zA,You can kind of get a glimpse of the Mini New England Lobster Rolls to the right. Amazing!,food
yoYkcr9DGXlvXfA4Ypergw,YdpDpp130fxiX2DUdQLSqg,,outside
iNfqul4fDUGASq38OYGLPQ,l9bEzlgRhvuGYJOGz7WZ2Q,Gastroburger,food
sazLwtnqNEGI-1rxSaJG2Q,MbVZ1yZvG_sSAkHgTUx04A,,inside
Xx5pyouTsxbnzJJmomZENQ,Rbd9lrMElo7Tzt_v1UvKxg,,drink
imJ1G-zW06T7pw6mvyfgZg,Bx9SFKMz8EpDdEBsO2Guhg,,inside
RNfSEg-tEHl9-w9KiPy0Sw,2-vIWlqdrRsnhkOj2JS0jA,Ship Inn,outside
8OpUIbgB5VUeqvEh5yWMHw,nAFlaqJwr3RspnWlnFxy7g,,food
LLv_Uzx0d6hWv8kYBhVSrA,UO-QrBeJYDiIfGm5oZgL2g,Drinks,drink
Miju7eivX3hvlYSZbvF3ng,DXDoh8MNrqjtXsZnkuk4hA,Mexican corn.,food
SPUJw_yg_rjE9oM4Wms94g,lrowppSl2sk3hU4tSUaS6Q,Flori-da Margari-da (on the sweeter side),drink
UA7psBgUtnvOGKGtevgyvw,UCMSWPqzXjd7QHq7v8PJjQ,Saw the avocado toast on Instagram so I HAD to try it when I came in this morning... it was incredible!,food
P5i8osU-EEA-7SVscprEDg,kr6FpW5rMNp_OX8Ha4j0Fw,,menu
JPSbO7fjGQpCmGyRNP5Ijg,iMWGmFrMVEEktWNriZ2cTQ,New ! Organic sparkling fruit juices,drink
WM5GxgCsTAoxoa7d_AW__Q,7kHvPCBSmRgzDgjO9xXT1g,,inside
WCIAmg1YPNB9Smt9OID4cw,xHRxPN0DxsrLD-7XqrKvcQ,,drink
cIGzBaaDti8zm9PG-Wt-Cg,qY-BUQY-SFBaSrFHowF3nA,More items for hot pot,food
NsFVUVnWcUr1rfD_3_Suyg,pvwdXO69MQKeAEFwcISnFA,,food
glvTrc4pKOBlOxQhyhOziw,RGtMrLcbsss7lbZsdVYrqQ,,drink
UDWhoKHDhw_4VoVbzmAf3g,2O-2Kr2HCT4ichF-pUK3hw,,outside
PMKhAzGCLfd0IERnoclilA,16tjKOvMw_nOgNViq2LwOQ,,menu
T4gVLttf0mfpolgsvIJ4TQ,9oFpaCMYYsgyDAtA0YdMng,Trumpet Mushroom Gyro,food
L94zfsM0LjuGfhzGWJalKQ,hPzPpfSjgQkpWCD7YjcY-A,,inside
e4I8RTSJTCmlLIJl2k5_6A,vq73W-SHrwBgXzQ__0yV2w,Beer,drink
9A3Iy2eVlQyyPZxcJWab6w,yK8LWJ4VRTYEoGxVYzcjQg,Wel one to the Metro Diner.,outside
GFqK2eW_j2dKjjLut3RDbw,QLbOnu0nyFfmAy_EfB1a9g,"COMBINATIONS 
ENCHILADAS
FLAUTAS",menu
ta4MbfmQXQjJEY8e_0a9pA,JHhhnSp_4u_09ue_FU5A8Q,,food
4PmhQMF6qCZrS_o9g4g7cw,CYMUz5KDEGI3Faqaz0skBw,PanAmerican Building Entrance to Petes,outside
FC8UFeMDHqCGQikq-0CkXg,xmRuCnMaXldWXkYnlCo-fg,Backside of the building. Look for the giant chess set!,outside
8wLJbPogSBxLqZMPmIFvfA,tOPDno-cu5NQO56FeOBg-g,,inside
CyZHP_ep80FZ8OVhqaYQWA,5xokROlB8Zo5T-_qbHzsrQ,"Packed egg, bacon, avocado toast ! Amazing !!",food
dUyOdpieo_Wvijz55FW6eQ,oDlF5bfcQrYkjK4D4_Nw9A,"The breakfast burrito! Mixing so many veggies and savories together, so good!",food
rBSdN6uh2Z_aii4IZmPAAg,b6IN3-jHnwlxwYoOXMZf0A,A delicious Mojito!,drink
nJTVNTaAjzETW_B3j6n09w,a8vo2Ho-DOFeLmTxVFa9IA,,menu
GHT7y8NZ-Uw-5jUcs_5UPw,lCAQGk4QEuF27Gd-iTBm1g,,outside
Y5C_eFLLBLLSo7is8UElXA,2DCCo3lzTIEaXWD9Jrhp3Q,Str8 from the Barrel,drink
mz7DvwVVNxVSSnjFwnQrrQ,q75UQjNm6AEK4XNnkDLxTQ,"Guava margarita, yum!!",drink
g_4iRGvqMJGSbCqqyFPEmQ,BQv7ntaOxs80FJAji2U9pg,Restaurant front,outside
iTNzzMrtZJkB7qn_qKpQzw,lrowppSl2sk3hU4tSUaS6Q,,menu
QwAZ9bwOIW7_y4S_xnoJoA,7fSehNL4pBJ26FOeLqPj1g,Spanish Breakfast,food
YVhqTCbWX5RMqNQGH5zskQ,JHhhnSp_4u_09ue_FU5A8Q,,food
kiNod-fIs9JPYiYoPMhNNw,wx_s6Vkpm3fgB0een8Fhcg,,inside
3INEn_HofFJcAwcRWbsOlw,FEXhWNCMkv22qG04E83Qjg,Everywhere,drink
JCRutW3HlcVfQYz-ZeITDw,XP1d-tWjQgFw9hioLBOwgw,"Linguine frutti di mare: shrimp, clams, scallops, calamari, and white wine sauce $26",food
I-3cK3LPTZI4a3_n_suiKA,v4AMcIZ--hXZuJIg3luUgg,,inside
Xwpk3wTB7n170sE6Toh5LQ,O6MIsYsonX88nSFi_rkJOw,You can't eat here and not get pie. This is pineapple pistachio!,food
AhlasumcqbAbTJThTpcNYw,KrKQChZ1hwHHVaUK9Zc-Ag,,menu
Dp1E-DRoVCvODbWV80fnrg,z6W9yJJAl2uYLNi_N8-OBg,Coffee,drink
YOA_kcmJJMwvOUJzowlaCA,NPFkTeTE0J040qW854cBhQ,,drink
QYTWP-F312Wr8NaNBAyROA,mBgaPljP3OYkl_vGKTyFNw,Seasonals,menu
skR5Az_RX7MSyCoDshMoDw,z5T2RJvaqxDzw1Yb5pQISw,"Brews on draft today from Woodwright Brewing Company, Dunedin, Tampa Bay",menu
Ikrb60HkQPQJUD1_XR3f2Q,7H1b6TZ-LNxyGx1cv9suJQ,,food
amkhMTtSXdLhAh4c9HkcfA,fC03dk7N8XV-RzGh0UJgmA,,inside
QG_SCsSTjNDAqdUJyJao3Q,iEmp8GQhS1ZDJmDqfHodJA,Date night!!,outside
KRBSMfW2cZKfzDhRWFnc0w,RCh0wxJqytmO1F-yh_Fnxg,Amazing Pino ! :),drink
r2eEzUpO2B0uJZ3Ebr6YPA,RGtMrLcbsss7lbZsdVYrqQ,Menu,menu
vxeaqdpLIWBX1IouYfBg4g,UiOi9XByHTu1o9C-rFTrOw,,menu
WW564_8jKOHLb10pbZCrgA,xhe--lUy-RVEVRpKyFcFbQ,,inside
nBBBqkxFm3U_LqgmxFZ1ag,6POxtHV_ZIpCJKBd3u_efA,,menu
q8EOrpbG5zwS6BNBreHI5g,HyZCLz5O3n24ne8gLgfvCQ,We had the Korean Wings with lemongrass yogurt. Yum!  Then I had the Pot Pie and he had the Short Ribs... Bravo guys!,outside
jB3HdRlTqPcmaJtQLvD96Q,X6_5_b4gVKo83VPn0FyONw,Vivi milk tea and taro slush,drink
QCb-f6ysTmbD9960VisOag,0X5TTmfBPPY98Ra2CcSw0Q,,outside
WrjUXZKo2CYw1Lhd4B9jDQ,bfvo8BW2WEcKA9LaPrCPEg,,menu
v6yTALT2r0VV-aaz4taZeg,p0UDrPf-H-XNNnGif7l3Ng,,menu
tE6J51XU1J2-CKgZW2GYFw,OrLqnphSlRQlTscTilVIag,,outside
ve7_wBoDLg_FLEFPu3hY8g,MaTHSI-lt2xS8CHs8up7NQ,Private party area,inside
wUPZKvlSrn_Esui9Y4Zyvw,yPHi8IA03KcKpqZ9yFE3jg,We made these!  Yummmm!,food
frseWvQPpSKoiAoIGESIew,O7l6SYxKM5Skl7i-JsRJ1g,Menu,menu
UrsItFLHjMSuWogUsjNcrQ,GXFMD0Z4jEVZBCsbPf4CTQ,,menu
6aCXUTTUjQygpObgWp4-8A,zC8bTY9IIxVg9S7sTqnzsA,,food
sO6a1us6dz2jVfXcpDQ09Q,t0FzBzAoqVpK5fNIGOPv-g,,outside
CT4K4__KgdXn-xPUt5ZLoQ,lNkxXDcNoHBpWDNPoZesYw,Night time dining.,inside
KKw0VHxhYxpQ_3CAfjucJA,RKoOl8BbYHbki6Fn5FjViw,Mahi Mahi Sandwich,food
8N6xAzrxnH9ClBR6tf5Z2Q,Ims_IgNKoDts2FdFNROQJQ,,menu
VKew4bdbWrFsu67c5rmEtg,OkWFmXM4sDI02KnDY3X-fw,,inside
2ghpErbVE4jT9I96-S5rsw,w5P6cL-KgrLGiqkf_XgfYg,Mango Pineapple punch bag with gin...,drink
u8vOREuWM6dg1HmnokY1qw,-Pd_tj2g-SGmOeVy718PPA,,food
dO3nVOjA4a-Kn688Dx0ElQ,Pud2rnFwby48KD1qSaAAXg,,drink
Rg1Yz2Fd9ZR_weJiLhMzPg,1_YCzfB3Eh1sMN0Nx4idvg,,menu
2KRdLKibMrlLMD1NKy3CgA,ujUb29BOYcUyhMcnqo4bWA,,menu
ESFVWlulRSVv2ydBvmQaHg,bCZFb9v6OQaNTgupVw9WEg,,food
d-LptbCPSpeaxgHr37QO_Q,WO-ofNAvSuJpdRt9Auon6w,NOLA FOODIES!!!#greatsenseofHUMOR,outside
aEYBeogYx5sVD9LdnxKdng,eoPDOC5kg3uoHkKj1PgjDg,Welcome to Orange Leaf,inside
g8IezjAMZoZoR25u6EFp6g,_0QZGrg91aaiMhh7tQyYYg,View,outside
DSG7paHY2Km_5NYZ8fZQsw,tpCNnYqLMGjkRU5hL1DNtg,,drink
A-odydK2E4l_-pKOb6uHuw,whmn0dUpEb2NbmpVF2Xxcw,Handcrafted Sandwiches,food
N9cic1x026wECIo2PYYM4Q,H3KgdVrqd52koUMjXPKWpQ,,outside
n5jpwOc9nn7bnb_0TMqaJw,XCDXN4xJh3-DauaO88CZHQ,,drink
Ez7Ty1ZZjhnK0FTzTVnxgw,W_32KZk49L2ATbh9w9Tabw,Your balcony spot is waiting,outside
W3BL4kb6lJBPktD_VwSbhQ,gFApW0S59priCHlZbMPSiA,,drink
HBetNR3SK6B02U2rEn3-jw,OLSFUxfRCjLNPi49yOOrsQ,Front of restaurant,outside
gVawRyjx2bTadUWhwD3mdQ,8EoXim1q8EjO6AZRfHL4Vw,,inside
SG-fDEMwynmrhG5_ybKtWg,xB2NmS0JG1Vgy7dK2ftcwQ,,outside
GrzL4VDD3Onqit7Ggn39OQ,nohJqY1rHip5gXrVGOMlIA,Start to a wonderful dining experience!,drink
vKviCWRwmVIPhlxFlhWAZQ,n2PM7rljiYFN8HROzdneeQ,Their cups!,drink
lUKMFEIu5rsN6jdfV2-48g,q4aAaxdN4wmUZoC6sKEwsw,,food
K-oXGcwirelBsNmAIksEMA,fCDMLD21ypv1XZ_EyafCkQ,,outside
Ez2GyPsQHk0Lm2H54OqeAQ,gULrzM_cg9PKVtRVlOWmsw,,drink
oAjzoLHRn9UJupJqDFoHeg,GTLgSHSSZOde4ZUrp0mC0A,Entrance,outside
OAPtHQOmrENcfUd0izLNxA,c5QMFe_yhgksThaR2a6rtg,,drink
QyC1TIaZBvtdwaQ8LCkidQ,dcLYXtPBf68QqlwGQSAkRA,Social House Soulard,inside
C13lSZ5gUlwWQwM-2CIRHw,Xd6TvXLanVmLTMbvgKn9ZQ,,food
6ucani5ZE9sGWQHGZ_dRNA,Gdxuzb8s0yvb81Wa-ZFiHA,,menu
k3QSpKtzuDPCcK2Ro1zmJQ,N_7nJa49ueh_0vPDRP3Jew,,outside
Nfr0X6Zvo-IXiixELtcSCA,rhGC3v3G1C0_pGv8ObA9AA,They support local! So many Arizona brewery beer selections on tap! Awesomeness on tap.,menu
icEiKt8ReKUFnbEWdgRBXA,xowF0NCQ74qopUqm2N1AXQ,,outside
GDEXEAmSrojouEN_5O5ciw,HSiktA5zdqPVULY3ThmXIg,Menu 8/3/2018 5:30  am,menu
8IE9TitQBiiP2eS5LuA0Qw,epstNbw4UylgTRuD271E_A,,food
H9xhflpNylv55jiCOs9IDQ,EWLNDXwRylxgV9HtqNmOjA,"Wall art featured at Pei Wei Westshore, S Tampa",inside
FLF06fLZf_d__GyGBGUnjg,sEMXzxvqmv_HiGJ1KMl6zA,Interior,inside
PHga_QnWqFY3cLyT5gH_TA,Xm3fazqrD-Fi4tVPlc4i6Q,Fried Lake Trout,food
Fl89zH5MJxUKAbXfNUP4ig,_C7QiQQc47AOEv4PE3Kong,"Sweet Potato Milk Punch $9.50 ""house-made spiced rum spiked with sweet potato is the kick you won't want to miss""",drink
SPZpqGKDsRFKfsiB2-hLtA,OJEiB_a2I_gxC-ZeayI94A,Another Broken Egg Cafe Mug,drink
TCq3-Ft_79xZaGCSwT4MXA,yGExjeJQOD4yZ3-bbmX9Tw,Buffalo Chicken Wrap,food
wVkkyCiiOCjYZb4ZrJ9Cww,BfdXm6XqeOI2XCwbXTuuBQ,Warning objects are far smaller than they appear but given that it's disgusting it's a blessing,food
WLkgoU08vlOqKtLYK3zO1Q,3FPi2yKCIh0Hh3iBg8faYA,,food
z0sK8WywR5AiPg0J5sejGw,_n539Sga7PCvHQs--a4qkA,We now carry the vegan-friendly almond milk version of Bailey's Irish Cream!,drink
lsJFYgc5-MehsfH4j17VeA,FrxcwylzrO-ZnzxtiyUdDg,,drink
t288dR56T_qCcIXJEpruBQ,QNOPElpVb0CerR96i_WubA,,outside
6Zv9dYoTicZa7HIHGaDRBQ,Q1hBOIqr_p6MRnMLawz6cA,Poke Bowl,food
5NFyRh6CqoJT1wFT2PAsGA,jEasa4Sbzy4NdLyzPPgQyg,Flight of beers. You get to choose four different beers,drink
Wf4_eKY7hz-z_Ie3sSr9FA,6CUkqed0rhHtFwQ2i7Otsw,,inside
oKMzicoviQ3xlb8PVz1Ecg,0C3T3J5AWrHTkkq3K5oFwg,,outside
H1lpJVXbnF2LL39_W-3B6A,uJEUrK-OppE0xS9BjeRmZQ,Wine Steward,inside
H1Zt1JclQWScDCY1T0BL6g,LktIfbmd3k0kDiWibGw7DQ,Shrimp Rice Bowl,food
EYri5Hkr4N5SrCw7_K50fA,aFo5XZwwogCxa0qYzUhZEA,,drink
qL9tIniiESzb73bMFzVStQ,rajhXVhe25WptAZx26UqTA,Cherry Blossom cocktail,drink
8oqoPmjraiFqUnr5gkT0Sw,dYYkzkiAQoOtRjdR0kcspw,,outside
_venqPNxJL3XqN3y2LdycA,NMcKC_0n7nNDkhi_mgopzw,,menu
bNKj47w59_O1ZYpvuLEn8w,AIz-s8l_vXHOOyjiykYehw,,outside
6-6LQVinm_YTSXmzk6IN3w,2UtP4mly2LFZpXtqiwb24g,Garage-like doors bring outdoors in,outside
D-lEeoVT5nl5EFcmnfELjA,EDDzBfCuhp9kwbcTRMpJAA,Library,inside
VyC-T7_Yu6O3MNn72H8cnA,KSYONgGtrK0nKXfroB-bwg,,food
H1pl5G1_Uv7Ec6yfs4efwg,Z_WZq3uFGqvtjsFl6kNBQA,,food
uAksu943J2ksYG0by8zUxQ,8j3blTZChklt3j89jxx0fw,Grapefruit radler,drink
cdbzu-2Md9J8gJENjCresA,9gObo5ltOMo6UgsaXaHPWA,,outside
df1Sb6lE7Mo6WDBRxzr1_A,kdqoDMuvyNedsouc1i33vQ,Sunday Brunch - $20 bottomless margaritas,drink
NGB1QvirF30ObwycW74Srw,vUrTGX_7HxqeoQ_6QCVz6g,,outside
u89bxlHGMYPrr_ohxYITnQ,6NYi9Uj5j0jQgNYpEfl2xg,,inside
ZaqreoH0qyA6nyKw8aC3tQ,nePr9450kf-eEGYD-Qn21w,,inside
BebZ7HeEZKdigogWU2njQQ,zSSMmKQujl731_voEHStmg,Kani Salad,food
R5nTEsfZ4OHooREY3q882A,UH87t9fT_oTLMZfr5iCbQg,,inside
Lw7CgQtRu9_bZVTVleXMdg,pLAPm1JgHI-we3-NwiwXcA,,outside
6vhowToNTW7aVRu8CfrC4A,J8SS_FnE8uryULAynbcKtw,Main dish and side dish,menu
f9_nQkvF3osTvXQCayQSYA,UbFkHiEt9S-0mUL3RQ5Ghg,"Evening photo: nice weather, nice photo...",outside
P6Pyseub2xYwjpE-w_xu9A,GApqfwJMxg4t2tk3K2PpMw,,food
FHJFgXCDxU3GXboDXkzeNg,hZ7Jo92R_3omlqK_80PaEw,,inside
v9J1AXPRgoFaoFdf5PZbsw,S87d-VjLFY8ZMoj6MUo_tg,Eggplant - definitely get this one,food
R5U5Xb7aZxOJU8Bnq8nTwA,kwL6P0cMnJ4mXWfHsY5LOQ,,menu
c1NgBVuW4g7EBEZD5Bymsw,DytKODMqcvQ7MWA0NN2uNw,Federal 135,drink
YivKpn_AVBPVzIaFOrHLuw,1b5mnK8bMnnju_cvU65GqQ,Cute lights!,inside
WJXAQvWf_OAzi8WHhXev5g,PQWm36WjJFS0u-KgoHZVcQ,,drink
W56MkwBx2b6mhKU9yiyxDg,Jc7nrhpijP6xSGFxIu0uiA,,food
TdQj3t653lLvdMn3H9elcQ,01JQ8CecavDWtxVTsVXKqg,,inside
hBMbq51_sL22ipELarrjqQ,poVk1WjZ28TaEFpc6wGhqg,,inside
IsULHs8PleicICYdWDj6VQ,UxNB5QSIiLepKdMHeU0qig,,food
FJIiYOsXP4RZ-T20xFQzJg,vUrTGX_7HxqeoQ_6QCVz6g,Chef counter seating,inside
qkMpYTk0BoF5-SkfJXefmg,LvZeUiz_QZwpMQwNKvHkjQ,,inside
sLi65Jv--cTf6SrpU3HK4A,5_Lynyp7mKa48h27LtkOvA,,outside
rVMp0tPk0onuRQvl-76RMw,ZTctPm8-lBy0iJ9dFhYhyQ,,inside
uoZRmA8HnEG_GzDSvFhgmQ,0toZzSP7i5JVrIVZKN2e7Q,,inside
DJQbPOFyaTAYKhobm3TxVw,Yll7kUVI7j0gArBMQKpEaQ,Cozy vibe!,inside
oJAz7M7EdcKLYNp7tY9ByQ,itUApK7C-MijY9RGChrXCQ,Inspo pictures that Nina printed,inside
JJ-XuDqR_AvJT4UgeIPy4w,08-r0VkemADdLZWX5a-cKA,,food
xFY-ZJ0AatjO99c7nT3hYQ,sQ3Q5UAN3eStKnrxkK8E_A,Hazelnut latte,drink
VXh3BBxwROY6QT2e7_PRcg,T_6e0SgNuKotySgVS8O1UQ,"Lemon Sprig $12 absolut vodka, limoncello, thyme",drink
XspFVeP-iHjtdfPUe3lMvg,fFj8iQ8eVZui5kcPzPVIJw,,food
bOM4L5HmzrY_orh6OfdUEQ,8zBmf2sXiiCl1EuztLWNhQ,,drink
5ZOzLX0w431mMiic7uHs1Q,Ix_88gFalSxSCsz5Fbnl7A,,menu
L2pTcq-nkIS6FK27jKUrbQ,X3jaJDlA5YqN1EZhV9KCkQ,Beef Taco combo,food
EOJVlGrs67o3JMfVzufu-Q,UwI-vRH7Mu6PmsPR67MXyw,,outside
qyD12AtLZhiYdGpaR5uJFA,2vst1dN-NCO7HSBuD-q2fg,,menu
EzEUfz0BJC8ArSMmN2VlPg,6ki03fajPBcp4UmOEC7Pfg,$3 High Life and Coors Light,drink
_FcOIBu4CVAv37sW95cyuA,xmO9u_t1LspxV5iuF594Tg,,menu
p93HMFsFge8N-gjJg_f1IA,HTgKfmmlzgE43trhntv8-w,Protein booster!,food
oQLeD2AL9d-JJP2_Bwo31g,O0kQGkmlllaN7oU6sQyzPA,Try the Eggs Benedict to start off your day.  Served on Tuesdays between 7:00am and 10:45am.,food
Yh-IxzV11BqtrohStFJELA,mi63FnVXGeGgasWxUSeRsA,,outside
UoXUhdSyjGZQmoUk5kz7vg,Usj0t1Ts3zoTBnjhi-WA3A,,food
KnzwqX0xZir4671AlOv2kQ,GyC36Pn0Q1-qHnqXys6yFg,,drink
jEa3Y6D_YHrXu8ZDzHFOVw,wKxMpqTahZzLOSC_hPSSog,,menu
nDR4w8wMrBhyiwOFJuR0wg,d8lrVtJOvsr_q3LVPKq40w,,drink
QmthudPnwmAdqUewC9fYlg,wDOWuUyB7DzYRaYZYI-YNA,,drink
K4FGQLvVzoEJ9XaL1CcHNw,qb28j-FNX1_6xm7u372TZA,,drink
XV8IijuZ_5o4hTsPx0rh5w,_4FbrGumeyeOeK2kbDFxEA,,menu
ObHUupDV475FpBmMlxSP8A,dO7gWzCuW9ULb7P4Qd9SdQ,BEN THANH 2020 MENU,menu
_oq7OGguYL3qFe_RqvuEwQ,90LsqLbaoQpz_xNbSQsCFA,The bakery is missing a lot of pastries. It can use a restocking instead of crew hanging out.,inside
wXOPcqUtxWLjnlnztWWMng,IxlIgLbIbynzJdzeqO860Q,On the rocks or neat?,drink
hEk3is3qKmsOOHAaAT0_7g,kk8vz_m4jDVIs9mTv_2AEQ,,inside
8eG_UkoaaM7JDp4qthp_Ig,pEYs1oVeJ6YM2SG5WEr5Pg,Local craft beers on tap!,outside
RslNfH8T3xnwVnYMMDt1cg,Q4h1hSX21mzSEUfZ6iU3iQ,,outside
Q0v5QlgUdJ_VKdjsY_JR5Q,Fbtcj6j9-byxq68ACKpcUA,,drink
UXGdu4QUZU9FczDeMa_2mA,H2Kulc2EWVO0kFmADhnjzQ,,outside
VGwA8kyhgRNol5gvjS-EqQ,rqmSwgI-ZDsQhyJQpDIDZA,Classic milk tea with boba,drink
JSh7qiAd5fNskXsaj_fxfQ,9P7hxwVKjYS4C-EkPlvZMw,,menu
OaJ5UD9l2Dn4JVs7pmjR1w,Yc96MWBz4PbEy_29tdsFEw,Exterior,outside
NAyz6w0s9i72SwRmKmmeUQ,Jx2AoB_IQOUrZ3s6fdAUSA,,outside
68fyIIlb1qF_gncxiPlsTg,FFuWdRjOHbOHBLPtcUgk6w,"Order now
Store hours 7am. Until 2pm.M-F, 8am. Until 2pm. sat/ sun.",menu
tLm3Qm1l8npaNGWXBQNXtg,PP3BBaVxZLcJU54uP_wL6Q,"""King"" of steaks",outside
S3nN-IMrd1ABiqj-ckUYyA,_mjGuF7kI1r4VqayQaSjsA,,outside
Ng03rp7JDSt6Mr-mwHt4ZQ,c56PgVwTX9LYQ0vqGU8mTg,,inside
NR8lhOdvOy0WF5JWmAK0dA,NCzKKh6npVeq-AvlJnGh3w,juice options abound,menu
riwWFb43puGOubgQ0NQbtg,FIUCEBg9hqVA-ZScn7N2IA,,menu
WhAcnGtZbDq0ZtWf3r6gYQ,vgTA3vYLwZM2OnzJHjNdug,Middle view at Lemmons,inside
HqbOA3l2_toCEBT5b7pYEw,15c8IT8faI1-Qz4V-1lxiQ,,menu
VAcNM94o_nbuF1d7Fn5vYQ,CgiwCrXs3Ggu9eKFPIgjtA,,inside
c4LnUR_BhFsdhCtM7tlykg,4r3Ck65DCG1T6gpWodPyrg,Moscato,drink
mGhOv2BT1kQjH0D8o30A9g,qQmIem0AM35BZzv1to9sww,,menu
RYcgLks60d_qvO4XxAZMqQ,uihNp1cyWmHkma4U0MJHow,House Margarita,drink
L9nSu8qzXwjloU7OdJNOIw,km-biOKD173NkcpWk_Wdng,Cortado,drink
kRM88DB-9rlag19ruRlcqg,EM1P1u4ihl1Ritzm-P14iQ,,drink
LRpCOCYLs3O3Ryt1ycnJ3Q,0eP5RJNSsSYdPvUY3ZbTvw,,inside
diako8PVX_LIy6jgeRPdUQ,3DyWXHWxgAomY8u92287TQ,,outside
m-6Nru5ZNzg530pEwXqc7w,5vIfUavd23X3lBzjnnc4QA,,outside
Hj6gtFrLRcusI9iqExuCog,CA5BOxKRDPGJgdUQ8OUOpw,Maynards Manhattan again!!!,drink
5xIWbtcb4uIn_VW9pf8V3A,XQoSWEyIGHMIZKxLZOpXSg,December 2021 menu,menu
CkAnTBvLFQe3pa1L-dZS9Q,jgN86blLZPSuBh4ZeVeqMQ,Iced Shaken Espresso,drink
2tj3y3GAhfSW0K51BiqMDw,DkghE6TQHCB9Mq-MGpr6Ig,Gingerbread cupcake,food
wFpZ8FG64GLArrFT9lc48A,ysxn2qOcDLIjyfNeB6L--g,,inside
RP8DzFC7ltyo64ZygTon0A,_C7QiQQc47AOEv4PE3Kong,,outside
3UNUHhIWvpqalpbdfw3u7Q,1cSCU9Q9XGBkEDjQMPwq-w,Fancy wines on ice,drink
WVFv5ouZDhM5fdjUEjkYVg,khH0QtNyUjcExh9i2CwGfg,,outside
4TzSExmAgW9WhBwr1H0aPg,4fKGv-3XMlxv_vuiFbuwLA,,inside
SB9O-Q-3Nd8zoUqFaOCTlQ,Sa5Ot5Vuxqabt-qnq0q0aA,Menu,menu
2_X7JJ9DZDsoVpyDFdUD6A,ue3FLSX9zINnCInCw-ilEQ,Signage,outside
O-ltYEFqFfDJQb6ukVFHUA,f0xvxhU8xH5CzvS03L1PBA,Ploughman Milk Stout,drink
RKnY78og5WlMpXiiI-dP_Q,B10mqANgHvL8gBteo1UhAA,Gorgeous back patio.,inside
v9fAxSiJ3f6jv933BQw2jA,5oX4G1cptixPZecih9L3dg,Menu,menu
KL9airb4sbHV6z9Ai0rqGw,3aY8m5w6UnxXbRMhEUPUMg,,outside
zqHBiZi2e08l8PIxVl-Fzw,D9p7-HsY9llYP3BaCVg4DA,,drink
RRTcTF2NV3kYpFD9NFXslQ,EVr8s6BwmJaD135cBJgoVA,Tokyo Old-Fashioned,drink
qO2wj64TFyQ0q67LCPmNfQ,vaCZdS9Q9wIHw-YwHoYErA,,outside
A5mYHQmOyWb36tvh0H9F_Q,4LG0U_Gxc45-FanbjwoBvw,Hot Hot Chicken Tenders,food
UN08a0LgT7eFCAKXDnCXeQ,KW7hDw16MIvR_gyNKzTvNQ,,menu
rCDldFPivmQixxCK8i2SoA,QkEdoOC2qvbN35PQ_47NDg,The Fountainhead Wine and Beer Bar. A casually upscale place to gather with friends.,inside
y-iYsyUTH_46k07MjGugnQ,oD8mBsHWciM_t19LN-scjw,,inside
